Asia,2022-02-01,13820978
World,2022-01-03,32281753
Norway,2022-01-17,53813
Low income,2022-02-15,81467
Niger,2022-01-31,972
Philippines,2022-02-15,411735
Saudi Arabia,2022-02-10,155374
Kenya,2022-02-04,182281
United Kingdom,2022-01-10,269178
India,2022-02-17,4790451
Argentina,2022-02-18,241354
Scotland,2022-01-05,17728
Nepal,2022-01-13,223361
United Kingdom,2022-01-20,134613
North America,2022-02-15,1135966
Hungary,2022-01-05,14692
France,2022-02-01,237906
Malaysia,2022-01-15,218788
Switzerland,2022-01-29,28291
Tunisia,2022-01-11,20604
Mauritania,2022-01-13,6733
New Zealand,2022-02-11,51583
Papua New Guinea,2022-01-07,541
Africa,2022-01-24,2155127
Venezuela,2022-02-10,142898
Trinidad and Tobago,2022-02-01,1907
Canada,2022-01-03,241224
Georgia,2022-02-13,3204
Saudi Arabia,2022-01-27,257257
Suriname,2022-02-08,144
South America,2022-02-13,2122139
Curacao,2022-02-12,152
Vanuatu,2022-01-04,736
Asia,2022-02-03,12315050
Jersey,2022-01-21,218
Gibraltar,2022-01-07,17
Jordan,2022-01-02,31823
Macao,2022-02-01,1521
Thailand,2022-01-25,427302
Sint Maarten (Dutch part),2022-02-03,61
China,2022-01-18,4994000
Japan,2022-01-16,120844
Italy,2022-02-10,280396
Vanuatu,2022-01-07,736
Lithuania,2022-02-17,981
Netherlands,2022-01-28,45427
Chad,2022-01-01,2544
Saint Vincent and the Grenadines,2022-02-02,193
Myanmar,2022-02-04,98953
Comoros,2022-01-11,609
Peru,2022-01-18,202498
Burkina Faso,2022-01-09,8347
Libya,2022-02-12,10245
Fiji,2022-01-22,173
Dominica,2022-02-07,57
Portugal,2022-01-26,83701
Zimbabwe,2022-01-06,12463
Georgia,2022-01-30,7909
United Arab Emirates,2022-01-17,29438
European Union,2022-02-19,714680
Cayman Islands,2022-01-30,110
Poland,2022-02-05,100300
Egypt,2022-01-29,246789
Antigua and Barbuda,2022-01-21,103
Ethiopia,2022-01-24,1012
Djibouti,2022-02-05,120
Namibia,2022-01-09,908
Bosnia and Herzegovina,2022-01-27,4315
Ghana,2022-01-07,59476
High income,2022-02-12,3380566
Cuba,2022-02-02,61544
Barbados,2022-02-18,142
Greenland,2022-01-17,51
Denmark,2022-01-10,51896
Rwanda,2022-01-16,127901
Bulgaria,2022-01-02,7064
Estonia,2022-01-28,2753
Sweden,2022-02-06,55096
Papua New Guinea,2022-01-22,583
Laos,2022-01-30,48048
Iran,2022-02-18,253225
Japan,2022-01-02,144202
Ghana,2022-01-22,132609
Timor,2022-01-23,1465
New Caledonia,2022-01-16,192
Spain,2022-01-20,241351
Nigeria,2022-01-26,188046
Dominican Republic,2022-01-10,16176
Bangladesh,2022-01-18,1885709
Liechtenstein,2022-01-05,230
Togo,2022-01-19,4925
Hong Kong,2022-02-06,26137
Cayman Islands,2022-01-16,182
Central African Republic,2022-01-05,3596
Faeroe Islands,2022-01-12,457
